liquidacion_det_id,liquidacion_id,concept_code,quantity,amount,remunerative_flag,employer_flag
LIQD_000780,LIQ_000247,CARGAS_SOCIALES,1,474.67,False,True
LIQD_000781,LIQ_000247,HORAS_EXTRA,1,189.82,True,False
LIQD_000782,LIQ_000248,BASICO,1,1204.73,True,False
LIQD_000783,LIQ_000248,DESCUENTOS,1,-204.8,False,False
LIQD_000784,LIQ_000248,CARGAS_SOCIALES,1,289.14,False,True
LIQD_000785,LIQ_000249,BASICO,1,1273.2,True,False
LIQD_000786,LIQ_000249,DESCUENTOS,1,-254.81,False,False
LIQD_000787,LIQ_000249,CARGAS_SOCIALES,1,359.73,False,True
LIQD_000788,LIQ_000249,HORAS_EXTRA,1,225.68,True,False
LIQD_000789,LIQ_000250,BASICO,1,1199.46,True,False
LIQD_000790,LIQ_000250,DESCUENTOS,1,-203.91,False,False
LIQD_000791,LIQ_000250,CARGAS_SOCIALES,1,287.87,False,True
LIQD_000792,LIQ_000251,BASICO,1,1224.3,True,False
LIQD_000793,LIQ_000251,DESCUENTOS,1,-208.13,False,False
LIQD_000794,LIQ_000251,CARGAS_SOCIALES,1,293.83,False,True
LIQD_000795,LIQ_000252,BASICO,1,1263.13,True,False
LIQD_000796,LIQ_000252,DESCUENTOS,1,-238.13,False,False
LIQD_000797,LIQ_000252,CARGAS_SOCIALES,1,336.18,False,True
LIQD_000798,LIQ_000252,HORAS_EXTRA,1,137.63,True,False
LIQD_000799,LIQ_000253,BASICO,1,1242.72,True,False
LIQD_000800,LIQ_000253,DESCUENTOS,1,-243.54,False,False
LIQD_000801,LIQ_000253,CARGAS_SOCIALES,1,343.81,False,True
LIQD_000802,LIQ_000253,HORAS_EXTRA,1,189.84,True,False
LIQD_000803,LIQ_000254,BASICO,1,1457.89,True,False
LIQD_000804,LIQ_000254,DESCUENTOS,1,-247.84,False,False
LIQD_000805,LIQ_000254,CARGAS_SOCIALES,1,349.89,False,True
LIQD_000806,LIQ_000255,BASICO,1,1245.83,True,False
LIQD_000807,LIQ_000255,DESCUENTOS,1,-250.57,False,False
LIQD_000808,LIQ_000255,CARGAS_SOCIALES,1,353.74,False,True
LIQD_000809,LIQ_000255,HORAS_EXTRA,1,228.1,True,False
LIQD_000810,LIQ_000256,BASICO,1,1402.4,True,False
LIQD_000811,LIQ_000256,DESCUENTOS,1,-258.34,False,False
LIQD_000812,LIQ_000256,CARGAS_SOCIALES,1,364.71,False,True
LIQD_000813,LIQ_000256,HORAS_EXTRA,1,117.24,True,False
LIQD_000814,LIQ_000257,BASICO,1,1285.32,True,False
LIQD_000815,LIQ_000257,DESCUENTOS,1,-234.11,False,False
LIQD_000816,LIQ_000257,CARGAS_SOCIALES,1,330.5,False,True
LIQD_000817,LIQ_000257,HORAS_EXTRA,1,91.77,True,False
LIQD_000818,LIQ_000258,BASICO,1,1162.17,True,False
LIQD_000819,LIQ_000258,DESCUENTOS,1,-197.57,False,False
LIQD_000820,LIQ_000258,CARGAS_SOCIALES,1,278.92,False,True
LIQD_000821,LIQ_000259,BASICO,1,1189.67,True,False
LIQD_000822,LIQ_000259,DESCUENTOS,1,-202.24,False,False
LIQD_000823,LIQ_000259,CARGAS_SOCIALES,1,285.52,False,True
LIQD_000824,LIQ_000260,BASICO,1,1158.4,True,False
LIQD_000825,LIQ_000260,DESCUENTOS,1,-196.93,False,False
LIQD_000826,LIQ_000260,CARGAS_SOCIALES,1,278.02,False,True
LIQD_000827,LIQ_000261,BASICO,1,1408.37,True,False
LIQD_000828,LIQ_000261,DESCUENTOS,1,-261.97,False,False
LIQD_000829,LIQ_000261,CARGAS_SOCIALES,1,369.84,False,True
LIQD_000830,LIQ_000261,HORAS_EXTRA,1,132.64,True,False
LIQD_000831,LIQ_000262,BASICO,1,1296.19,True,False
LIQD_000832,LIQ_000262,DESCUENTOS,1,-248.33,False,False
LIQD_000833,LIQ_000262,CARGAS_SOCIALES,1,350.59,False,True
LIQD_000834,LIQ_000262,HORAS_EXTRA,1,164.6,True,False
LIQD_000835,LIQ_000263,BASICO,1,1443.39,True,False
LIQD_000836,LIQ_000263,DESCUENTOS,1,-245.38,False,False
LIQD_000837,LIQ_000263,CARGAS_SOCIALES,1,346.41,False,True
LIQD_000838,LIQ_000264,BASICO,1,1403.75,True,False
LIQD_000839,LIQ_000264,DESCUENTOS,1,-258.52,False,False
LIQD_000840,LIQ_000264,CARGAS_SOCIALES,1,364.98,False,True
LIQD_000841,LIQ_000264,HORAS_EXTRA,1,116.98,True,False
LIQD_000842,LIQ_000265,BASICO,1,1252.8,True,False
LIQD_000843,LIQ_000265,DESCUENTOS,1,-212.98,False,False
LIQD_000844,LIQ_000265,CARGAS_SOCIALES,1,300.67,False,True
LIQD_000845,LIQ_000266,BASICO,1,1438.72,True,False
LIQD_000846,LIQ_000266,DESCUENTOS,1,-244.58,False,False
LIQD_000847,LIQ_000266,CARGAS_SOCIALES,1,345.29,False,True
LIQD_000848,LIQ_000267,BASICO,1,1430.7,True,False
LIQD_000849,LIQ_000267,DESCUENTOS,1,-243.22,False,False
LIQD_000850,LIQ_000267,CARGAS_SOCIALES,1,343.37,False,True
LIQD_000851,LIQ_000268,BASICO,1,1164.89,True,False
LIQD_000852,LIQ_000268,DESCUENTOS,1,-198.03,False,False
LIQD_000853,LIQ_000268,CARGAS_SOCIALES,1,279.57,False,True
LIQD_000854,LIQ_000269,BASICO,1,1507.92,True,False
LIQD_000855,LIQ_000269,DESCUENTOS,1,-256.35,False,False
LIQD_000856,LIQ_000269,CARGAS_SOCIALES,1,361.9,False,True
LIQD_000857,LIQ_000270,BASICO,1,1255.92,True,False
LIQD_000858,LIQ_000270,DESCUENTOS,1,-213.51,False,False
LIQD_000859,LIQ_000270,CARGAS_SOCIALES,1,301.42,False,True
LIQD_000860,LIQ_000271,BASICO,1,1783.81,True,False
LIQD_000861,LIQ_000271,DESCUENTOS,1,-339.53,False,False
LIQD_000862,LIQ_000271,CARGAS_SOCIALES,1,479.33,False,True
LIQD_000863,LIQ_000271,BONO,1,213.41,True,False
LIQD_000864,LIQ_000272,BASICO,1,1157.81,True,False
LIQD_000865,LIQ_000272,DESCUENTOS,1,-196.83,False,False
LIQD_000866,LIQ_000272,CARGAS_SOCIALES,1,277.87,False,True
LIQD_000867,LIQ_000273,BASICO,1,1256.39,True,False
LIQD_000868,LIQ_000273,DESCUENTOS,1,-213.59,False,False
LIQD_000869,LIQ_000273,CARGAS_SOCIALES,1,301.53,False,True
LIQD_000870,LIQ_000274,BASICO,1,1207.2,True,False
LIQD_000871,LIQ_000274,DESCUENTOS,1,-205.22,False,False
LIQD_000872,LIQ_000274,CARGAS_SOCIALES,1,289.73,False,True
LIQD_000873,LIQ_000275,BASICO,1,1221.15,True,False
LIQD_000874,LIQ_000275,DESCUENTOS,1,-207.6,False,False
LIQD_000875,LIQ_000275,CARGAS_SOCIALES,1,293.08,False,True
LIQD_000876,LIQ_000276,BASICO,1,1278.47,True,False
LIQD_000877,LIQ_000276,DESCUENTOS,1,-217.34,False,False
LIQD_000878,LIQ_000276,CARGAS_SOCIALES,1,306.83,False,True
LIQD_000879,LIQ_000277,BASICO,1,1259.77,True,False
LIQD_000880,LIQ_000277,DESCUENTOS,1,-214.16,False,False
LIQD_000881,LIQ_000277,CARGAS_SOCIALES,1,302.34,False,True
LIQD_000882,LIQ_000278,BASICO,1,1505.78,True,False
LIQD_000883,LIQ_000278,DESCUENTOS,1,-255.98,False,False
LIQD_000884,LIQ_000278,CARGAS_SOCIALES,1,361.39,False,True
LIQD_000885,LIQ_000279,BASICO,1,1227.95,True,False
LIQD_000886,LIQ_000279,DESCUENTOS,1,-208.75,False,False
LIQD_000887,LIQ_000279,CARGAS_SOCIALES,1,294.71,False,True
LIQD_000888,LIQ_000280,BASICO,1,1434.11,True,False
LIQD_000889,LIQ_000280,DESCUENTOS,1,-243.8,False,False
LIQD_000890,LIQ_000280,CARGAS_SOCIALES,1,344.19,False,True
LIQD_000891,LIQ_000281,BASICO,1,1288.7,True,False
LIQD_000892,LIQ_000281,DESCUENTOS,1,-219.08,False,False
LIQD_000893,LIQ_000281,CARGAS_SOCIALES,1,309.29,False,True
LIQD_000894,LIQ_000282,BASICO,1,1222.17,True,False
LIQD_000895,LIQ_000282,DESCUENTOS,1,-207.77,False,False
LIQD_000896,LIQ_000282,CARGAS_SOCIALES,1,293.32,False,True
LIQD_000897,LIQ_000283,BASICO,1,1174.44,True,False
LIQD_000898,LIQ_000283,DESCUENTOS,1,-199.65,False,False
LIQD_000899,LIQ_000283,CARGAS_SOCIALES,1,281.87,False,True
LIQD_000900,LIQ_000284,BASICO,1,1166.49,True,False
LIQD_000901,LIQ_000284,DESCUENTOS,1,-198.3,False,False
LIQD_000902,LIQ_000284,CARGAS_SOCIALES,1,279.96,False,True
LIQD_000903,LIQ_000285,BASICO,1,1407.32,True,False
LIQD_000904,LIQ_000285,DESCUENTOS,1,-239.24,False,False
LIQD_000905,LIQ_000285,CARGAS_SOCIALES,1,337.76,False,True
LIQD_000906,LIQ_000286,BASICO,1,1263.69,True,False
LIQD_000907,LIQ_000286,DESCUENTOS,1,-214.83,False,False
LIQD_000908,LIQ_000286,CARGAS_SOCIALES,1,303.29,False,True
LIQD_000909,LIQ_000287,BASICO,1,1466.52,True,False
LIQD_000910,LIQ_000287,DESCUENTOS,1,-249.31,False,False
LIQD_000911,LIQ_000287,CARGAS_SOCIALES,1,351.96,False,True
LIQD_000912,LIQ_000288,BASICO,1,1428.96,True,False
LIQD_000913,LIQ_000288,DESCUENTOS,1,-242.92,False,False
LIQD_000914,LIQ_000288,CARGAS_SOCIALES,1,342.95,False,True
LIQD_000915,LIQ_000289,BASICO,1,1271.51,True,False
LIQD_000916,LIQ_000289,DESCUENTOS,1,-216.16,False,False
LIQD_000917,LIQ_000289,CARGAS_SOCIALES,1,305.16,False,True
LIQD_000918,LIQ_000290,BASICO,1,1448.06,True,False
LIQD_000919,LIQ_000290,DESCUENTOS,1,-246.17,False,False
LIQD_000920,LIQ_000290,CARGAS_SOCIALES,1,347.53,False,True
LIQD_000921,LIQ_000291,BASICO,1,1455.81,True,False
LIQD_000922,LIQ_000291,DESCUENTOS,1,-247.49,False,False
LIQD_000923,LIQ_000291,CARGAS_SOCIALES,1,349.39,False,True
LIQD_000924,LIQ_000292,BASICO,1,1165.85,True,False
LIQD_000925,LIQ_000292,DESCUENTOS,1,-198.19,False,False
LIQD_000926,LIQ_000292,CARGAS_SOCIALES,1,279.8,False,True
LIQD_000927,LIQ_000293,BASICO,1,1437.73,True,False
LIQD_000928,LIQ_000293,DESCUENTOS,1,-244.41,False,False
LIQD_000929,LIQ_000293,CARGAS_SOCIALES,1,345.06,False,True
LIQD_000930,LIQ_000294,BASICO,1,1235.75,True,False
LIQD_000931,LIQ_000294,DESCUENTOS,1,-210.08,False,False
LIQD_000932,LIQ_000294,CARGAS_SOCIALES,1,296.58,False,True
LIQD_000933,LIQ_000295,BASICO,1,1872.08,True,False
LIQD_000934,LIQ_000295,DESCUENTOS,1,-318.25,False,False
LIQD_000935,LIQ_000295,CARGAS_SOCIALES,1,449.3,False,True
LIQD_000936,LIQ_000296,BASICO,1,1206.31,True,False
LIQD_000937,LIQ_000296,DESCUENTOS,1,-205.07,False,False
LIQD_000938,LIQ_000296,CARGAS_SOCIALES,1,289.51,False,True
LIQD_000939,LIQ_000297,BASICO,1,1264.78,True,False
LIQD_000940,LIQ_000297,DESCUENTOS,1,-215.01,False,False
LIQD_000941,LIQ_000297,CARGAS_SOCIALES,1,303.55,False,True
LIQD_000942,LIQ_000298,BASICO,1,1182.91,True,False
LIQD_000943,LIQ_000298,DESCUENTOS,1,-201.09,False,False
LIQD_000944,LIQ_000298,CARGAS_SOCIALES,1,283.9,False,True
LIQD_000945,LIQ_000299,BASICO,1,1203.73,True,False
LIQD_000946,LIQ_000299,DESCUENTOS,1,-204.63,False,False
LIQD_000947,LIQ_000299,CARGAS_SOCIALES,1,288.9,False,True
LIQD_000948,LIQ_000300,BASICO,1,1285.97,True,False
LIQD_000949,LIQ_000300,DESCUENTOS,1,-218.61,False,False
LIQD_000950,LIQ_000300,CARGAS_SOCIALES,1,308.63,False,True
LIQD_000951,LIQ_000301,BASICO,1,1291.09,True,False
LIQD_000952,LIQ_000301,DESCUENTOS,1,-219.49,False,False
LIQD_000953,LIQ_000301,CARGAS_SOCIALES,1,309.86,False,True
LIQD_000954,LIQ_000302,BASICO,1,1468.59,True,False
LIQD_000955,LIQ_000302,DESCUENTOS,1,-249.66,False,False
LIQD_000956,LIQ_000302,CARGAS_SOCIALES,1,352.46,False,True
LIQD_000957,LIQ_000303,BASICO,1,1286.49,True,False
LIQD_000958,LIQ_000303,DESCUENTOS,1,-218.7,False,False
LIQD_000959,LIQ_000303,CARGAS_SOCIALES,1,308.76,False,True
LIQD_000960,LIQ_000304,BASICO,1,1394.74,True,False
LIQD_000961,LIQ_000304,DESCUENTOS,1,-237.11,False,False
LIQD_000962,LIQ_000304,CARGAS_SOCIALES,1,334.74,False,True
LIQD_000963,LIQ_000305,BASICO,1,1260.59,True,False
LIQD_000964,LIQ_000305,DESCUENTOS,1,-214.3,False,False
LIQD_000965,LIQ_000305,CARGAS_SOCIALES,1,302.54,False,True
LIQD_000966,LIQ_000306,BASICO,1,1217.67,True,False
LIQD_000967,LIQ_000306,DESCUENTOS,1,-207.0,False,False
LIQD_000968,LIQ_000306,CARGAS_SOCIALES,1,292.24,False,True
LIQD_000969,LIQ_000307,BASICO,1,1183.76,True,False
LIQD_000970,LIQ_000307,DESCUENTOS,1,-201.24,False,False
LIQD_000971,LIQ_000307,CARGAS_SOCIALES,1,284.1,False,True
LIQD_000972,LIQ_000308,BASICO,1,1184.43,True,False
LIQD_000973,LIQ_000308,DESCUENTOS,1,-201.35,False,False
LIQD_000974,LIQ_000308,CARGAS_SOCIALES,1,284.26,False,True
LIQD_000975,LIQ_000309,BASICO,1,1377.65,True,False
LIQD_000976,LIQ_000309,DESCUENTOS,1,-234.2,False,False
LIQD_000977,LIQ_000309,CARGAS_SOCIALES,1,330.64,False,True
LIQD_000978,LIQ_000310,BASICO,1,1263.9,True,False
LIQD_000979,LIQ_000310,DESCUENTOS,1,-214.86,False,False
LIQD_000980,LIQ_000310,CARGAS_SOCIALES,1,303.34,False,True
LIQD_000981,LIQ_000311,BASICO,1,1468.4,True,False
LIQD_000982,LIQ_000311,DESCUENTOS,1,-249.63,False,False
LIQD_000983,LIQ_000311,CARGAS_SOCIALES,1,352.42,False,True
LIQD_000984,LIQ_000312,BASICO,1,1407.09,True,False
LIQD_000985,LIQ_000312,DESCUENTOS,1,-239.21,False,False
LIQD_000986,LIQ_000312,CARGAS_SOCIALES,1,337.7,False,True
LIQD_000987,LIQ_000313,BASICO,1,1257.29,True,False
LIQD_000988,LIQ_000313,DESCUENTOS,1,-213.74,False,False
LIQD_000989,LIQ_000313,CARGAS_SOCIALES,1,301.75,False,True
LIQD_000990,LIQ_000314,BASICO,1,1439.95,True,False
LIQD_000991,LIQ_000314,DESCUENTOS,1,-244.79,False,False
LIQD_000992,LIQ_000314,CARGAS_SOCIALES,1,345.59,False,True
LIQD_000993,LIQ_000315,BASICO,1,1496.42,True,False
LIQD_000994,LIQ_000315,DESCUENTOS,1,-254.39,False,False
LIQD_000995,LIQ_000315,CARGAS_SOCIALES,1,359.14,False,True
LIQD_000996,LIQ_000316,BASICO,1,1180.9,True,False
LIQD_000997,LIQ_000316,DESCUENTOS,1,-200.75,False,False
LIQD_000998,LIQ_000316,CARGAS_SOCIALES,1,283.42,False,True
LIQD_000999,LIQ_000317,BASICO,1,1501.3,True,False
LIQD_001000,LIQ_000317,DESCUENTOS,1,-255.22,False,False
LIQD_001001,LIQ_000317,CARGAS_SOCIALES,1,360.31,False,True
LIQD_001002,LIQ_000318,BASICO,1,1240.55,True,False
LIQD_001003,LIQ_000318,DESCUENTOS,1,-210.89,False,False
LIQD_001004,LIQ_000318,CARGAS_SOCIALES,1,297.73,False,True
LIQD_001005,LIQ_000319,BASICO,1,1844.76,True,False
LIQD_001006,LIQ_000319,DESCUENTOS,1,-313.61,False,False
LIQD_001007,LIQ_000319,CARGAS_SOCIALES,1,442.74,False,True
LIQD_001008,LIQ_000320,BASICO,1,1194.39,True,False
LIQD_001009,LIQ_000320,DESCUENTOS,1,-203.05,False,False
LIQD_001010,LIQ_000320,CARGAS_SOCIALES,1,286.65,False,True
LIQD_001011,LIQ_000321,BASICO,1,1287.15,True,False
LIQD_001012,LIQ_000321,DESCUENTOS,1,-218.82,False,False
LIQD_001013,LIQ_000321,CARGAS_SOCIALES,1,308.92,False,True
LIQD_001014,LIQ_000322,BASICO,1,1166.23,True,False
LIQD_001015,LIQ_000322,DESCUENTOS,1,-198.26,False,False
LIQD_001016,LIQ_000322,CARGAS_SOCIALES,1,279.9,False,True
LIQD_001017,LIQ_000323,BASICO,1,1220.82,True,False
LIQD_001018,LIQ_000323,DESCUENTOS,1,-207.54,False,False
LIQD_001019,LIQ_000323,CARGAS_SOCIALES,1,293.0,False,True
LIQD_001020,LIQ_000324,BASICO,1,1264.86,True,False
LIQD_001021,LIQ_000324,DESCUENTOS,1,-215.03,False,False
LIQD_001022,LIQ_000324,CARGAS_SOCIALES,1,303.57,False,True
LIQD_001023,LIQ_000325,BASICO,1,1268.96,True,False
LIQD_001024,LIQ_000325,DESCUENTOS,1,-215.72,False,False
LIQD_001025,LIQ_000325,CARGAS_SOCIALES,1,304.55,False,True
LIQD_001026,LIQ_000326,BASICO,1,1465.38,True,False
LIQD_001027,LIQ_000326,DESCUENTOS,1,-249.11,False,False
LIQD_001028,LIQ_000326,CARGAS_SOCIALES,1,351.69,False,True
LIQD_001029,LIQ_000327,BASICO,1,1227.7,True,False
LIQD_001030,LIQ_000327,DESCUENTOS,1,-208.71,False,False
LIQD_001031,LIQ_000327,CARGAS_SOCIALES,1,294.65,False,True
LIQD_001032,LIQ_000328,BASICO,1,1393.56,True,False
LIQD_001033,LIQ_000328,DESCUENTOS,1,-236.91,False,False
LIQD_001034,LIQ_000328,CARGAS_SOCIALES,1,334.45,False,True
LIQD_001035,LIQ_000329,BASICO,1,1244.77,True,False
LIQD_001036,LIQ_000329,DESCUENTOS,1,-211.61,False,False
LIQD_001037,LIQ_000329,CARGAS_SOCIALES,1,298.74,False,True
LIQD_001038,LIQ_000330,BASICO,1,1180.66,True,False
LIQD_001039,LIQ_000330,DESCUENTOS,1,-200.71,False,False
LIQD_001040,LIQ_000330,CARGAS_SOCIALES,1,283.36,False,True
LIQD_001041,LIQ_000331,BASICO,1,1202.36,True,False
LIQD_001042,LIQ_000331,DESCUENTOS,1,-204.4,False,False
LIQD_001043,LIQ_000331,CARGAS_SOCIALES,1,288.57,False,True
LIQD_001044,LIQ_000332,BASICO,1,1191.64,True,False
LIQD_001045,LIQ_000332,DESCUENTOS,1,-202.58,False,False
LIQD_001046,LIQ_000332,CARGAS_SOCIALES,1,285.99,False,True
LIQD_001047,LIQ_000333,BASICO,1,1360.12,True,False
LIQD_001048,LIQ_000333,DESCUENTOS,1,-231.22,False,False
LIQD_001049,LIQ_000333,CARGAS_SOCIALES,1,326.43,False,True
LIQD_001050,LIQ_000334,BASICO,1,1230.48,True,False
LIQD_001051,LIQ_000334,DESCUENTOS,1,-209.18,False,False
LIQD_001052,LIQ_000334,CARGAS_SOCIALES,1,295.32,False,True
LIQD_001053,LIQ_000335,BASICO,1,1437.15,True,False
LIQD_001054,LIQ_000335,DESCUENTOS,1,-244.32,False,False
LIQD_001055,LIQ_000335,CARGAS_SOCIALES,1,344.92,False,True
LIQD_001056,LIQ_000336,BASICO,1,1368.21,True,False
LIQD_001057,LIQ_000336,DESCUENTOS,1,-232.6,False,False
LIQD_001058,LIQ_000336,CARGAS_SOCIALES,1,328.37,False,True
LIQD_001059,LIQ_000337,BASICO,1,1270.62,True,False
LIQD_001060,LIQ_000337,DESCUENTOS,1,-216.01,False,False
LIQD_001061,LIQ_000337,CARGAS_SOCIALES,1,304.95,False,True
LIQD_001062,LIQ_000338,BASICO,1,1436.47,True,False
LIQD_001063,LIQ_000338,DESCUENTOS,1,-244.2,False,False
LIQD_001064,LIQ_000338,CARGAS_SOCIALES,1,344.75,False,True
LIQD_001065,LIQ_000339,BASICO,1,1497.71,True,False
LIQD_001066,LIQ_000339,DESCUENTOS,1,-254.61,False,False
LIQD_001067,LIQ_000339,CARGAS_SOCIALES,1,359.45,False,True
LIQD_001068,LIQ_000340,BASICO,1,1171.25,True,False
LIQD_001069,LIQ_000340,DESCUENTOS,1,-199.11,False,False
LIQD_001070,LIQ_000340,CARGAS_SOCIALES,1,281.1,False,True
LIQD_001071,LIQ_000341,BASICO,1,1428.93,True,False
LIQD_001072,LIQ_000341,DESCUENTOS,1,-242.92,False,False
LIQD_001073,LIQ_000341,CARGAS_SOCIALES,1,342.94,False,True
LIQD_001074,LIQ_000342,BASICO,1,1290.68,True,False
LIQD_001075,LIQ_000342,DESCUENTOS,1,-219.42,False,False
LIQD_001076,LIQ_000342,CARGAS_SOCIALES,1,309.76,False,True
LIQD_001077,LIQ_000343,BASICO,1,1815.85,True,False
LIQD_001078,LIQ_000343,DESCUENTOS,1,-308.69,False,False
LIQD_001079,LIQ_000343,CARGAS_SOCIALES,1,435.8,False,True
LIQD_001080,LIQ_000344,BASICO,1,1186.52,True,False
LIQD_001081,LIQ_000344,DESCUENTOS,1,-201.71,False,False
LIQD_001082,LIQ_000344,CARGAS_SOCIALES,1,284.76,False,True
LIQD_001083,LIQ_000345,BASICO,1,1296.93,True,False
LIQD_001084,LIQ_000345,DESCUENTOS,1,-220.48,False,False
LIQD_001085,LIQ_000345,CARGAS_SOCIALES,1,311.26,False,True
LIQD_001086,LIQ_000346,BASICO,1,1223.26,True,False
LIQD_001087,LIQ_000346,DESCUENTOS,1,-207.95,False,False
LIQD_001088,LIQ_000346,CARGAS_SOCIALES,1,293.58,False,True
LIQD_001089,LIQ_000347,BASICO,1,1207.02,True,False
LIQD_001090,LIQ_000347,DESCUENTOS,1,-205.19,False,False
LIQD_001091,LIQ_000347,CARGAS_SOCIALES,1,289.68,False,True
LIQD_001092,LIQ_000348,BASICO,1,1230.17,True,False
LIQD_001093,LIQ_000348,DESCUENTOS,1,-209.13,False,False
LIQD_001094,LIQ_000348,CARGAS_SOCIALES,1,295.24,False,True
LIQD_001095,LIQ_000349,BASICO,1,1269.5,True,False
LIQD_001096,LIQ_000349,DESCUENTOS,1,-215.82,False,False
LIQD_001097,LIQ_000349,CARGAS_SOCIALES,1,304.68,False,True
LIQD_001098,LIQ_000350,BASICO,1,1507.05,True,False
LIQD_001099,LIQ_000350,DESCUENTOS,1,-256.2,False,False
LIQD_001100,LIQ_000350,CARGAS_SOCIALES,1,361.69,False,True
LIQD_001101,LIQ_000351,BASICO,1,1296.02,True,False
LIQD_001102,LIQ_000351,DESCUENTOS,1,-220.32,False,False
LIQD_001103,LIQ_000351,CARGAS_SOCIALES,1,311.04,False,True
LIQD_001104,LIQ_000352,BASICO,1,1361.18,True,False
LIQD_001105,LIQ_000352,DESCUENTOS,1,-231.4,False,False
LIQD_001106,LIQ_000352,CARGAS_SOCIALES,1,326.68,False,True
LIQD_001107,LIQ_000353,BASICO,1,1254.7,True,False
LIQD_001108,LIQ_000353,DESCUENTOS,1,-213.3,False,False
LIQD_001109,LIQ_000353,CARGAS_SOCIALES,1,301.13,False,True
LIQD_001110,LIQ_000354,BASICO,1,1178.74,True,False
LIQD_001111,LIQ_000354,DESCUENTOS,1,-200.39,False,False
LIQD_001112,LIQ_000354,CARGAS_SOCIALES,1,282.9,False,True
LIQD_001113,LIQ_000355,BASICO,1,1165.58,True,False
LIQD_001114,LIQ_000355,DESCUENTOS,1,-198.15,False,False
LIQD_001115,LIQ_000355,CARGAS_SOCIALES,1,279.74,False,True
LIQD_001116,LIQ_000356,BASICO,1,1205.59,True,False
LIQD_001117,LIQ_000356,DESCUENTOS,1,-204.95,False,False
LIQD_001118,LIQ_000356,CARGAS_SOCIALES,1,289.34,False,True
LIQD_001119,LIQ_000357,BASICO,1,1375.07,True,False
LIQD_001120,LIQ_000357,DESCUENTOS,1,-233.76,False,False
LIQD_001121,LIQ_000357,CARGAS_SOCIALES,1,330.02,False,True
LIQD_001122,LIQ_000358,BASICO,1,1250.86,True,False
LIQD_001123,LIQ_000358,DESCUENTOS,1,-212.65,False,False
LIQD_001124,LIQ_000358,CARGAS_SOCIALES,1,300.21,False,True
LIQD_001125,LIQ_000359,BASICO,1,1428.86,True,False
LIQD_001126,LIQ_000359,DESCUENTOS,1,-242.91,False,False
LIQD_001127,LIQ_000359,CARGAS_SOCIALES,1,342.93,False,True
LIQD_001128,LIQ_000360,BASICO,1,1393.63,True,False
LIQD_001129,LIQ_000360,DESCUENTOS,1,-236.92,False,False
LIQD_001130,LIQ_000360,CARGAS_SOCIALES,1,334.47,False,True
LIQD_001131,LIQ_000361,BASICO,1,1236.86,True,False
LIQD_001132,LIQ_000361,DESCUENTOS,1,-210.27,False,False
LIQD_001133,LIQ_000361,CARGAS_SOCIALES,1,296.85,False,True
LIQD_001134,LIQ_000362,BASICO,1,1458.59,True,False
LIQD_001135,LIQ_000362,DESCUENTOS,1,-247.96,False,False
LIQD_001136,LIQ_000362,CARGAS_SOCIALES,1,350.06,False,True
LIQD_001137,LIQ_000363,BASICO,1,1433.47,True,False
LIQD_001138,LIQ_000363,DESCUENTOS,1,-243.69,False,False
LIQD_001139,LIQ_000363,CARGAS_SOCIALES,1,344.03,False,True
LIQD_001140,LIQ_000364,BASICO,1,1223.93,True,False
LIQD_001141,LIQ_000364,DESCUENTOS,1,-208.07,False,False
LIQD_001142,LIQ_000364,CARGAS_SOCIALES,1,293.74,False,True
LIQD_001143,LIQ_000365,BASICO,1,1433.61,True,False
LIQD_001144,LIQ_000365,DESCUENTOS,1,-243.71,False,False
LIQD_001145,LIQ_000365,CARGAS_SOCIALES,1,344.07,False,True
LIQD_001146,LIQ_000366,BASICO,1,1264.14,True,False
LIQD_001147,LIQ_000366,DESCUENTOS,1,-214.9,False,False
LIQD_001148,LIQ_000366,CARGAS_SOCIALES,1,303.39,False,True
LIQD_001149,LIQ_000367,BASICO,1,1805.11,True,False
LIQD_001150,LIQ_000367,DESCUENTOS,1,-306.87,False,False
LIQD_001151,LIQ_000367,CARGAS_SOCIALES,1,433.23,False,True
LIQD_001152,LIQ_000368,BASICO,1,1161.81,True,False
LIQD_001153,LIQ_000368,DESCUENTOS,1,-197.51,False,False
LIQD_001154,LIQ_000368,CARGAS_SOCIALES,1,278.83,False,True
LIQD_001155,LIQ_000369,BASICO,1,1240.17,True,False
LIQD_001156,LIQ_000369,DESCUENTOS,1,-210.83,False,False
LIQD_001157,LIQ_000369,CARGAS_SOCIALES,1,297.64,False,True
LIQD_001158,LIQ_000370,BASICO,1,1160.28,True,False
LIQD_001159,LIQ_000370,DESCUENTOS,1,-197.25,False,False
LIQD_001160,LIQ_000370,CARGAS_SOCIALES,1,278.47,False,True
LIQD_001161,LIQ_000371,BASICO,1,1166.27,True,False
LIQD_001162,LIQ_000371,DESCUENTOS,1,-198.27,False,False
LIQD_001163,LIQ_000371,CARGAS_SOCIALES,1,279.9,False,True
LIQD_001164,LIQ_000372,BASICO,1,1262.01,True,False
LIQD_001165,LIQ_000372,DESCUENTOS,1,-214.54,False,False
LIQD_001166,LIQ_000372,CARGAS_SOCIALES,1,302.88,False,True
LIQD_001167,LIQ_000373,BASICO,1,1273.89,True,False
LIQD_001168,LIQ_000373,DESCUENTOS,1,-216.56,False,False
LIQD_001169,LIQ_000373,CARGAS_SOCIALES,1,305.73,False,True
LIQD_001170,LIQ_000374,BASICO,1,1428.6,True,False
