asiento_det_id,asiento_id,cuenta_contable_id,centro_costo_id,debit_amount,credit_amount,memo
ASD_0002984,ASI_000915,CTA_0016,,311.94,0.0,Cargas patronales
ASD_0002985,ASI_000915,CTA_0008,,0.0,1078.78,Sueldos a pagar
ASD_0002986,ASI_000915,CTA_0009,,0.0,532.9,Obligaciones sociales
ASD_0002987,ASI_000916,CTA_0012,,1434.27,0.0,Gasto salarial
ASD_0002988,ASI_000916,CTA_0016,,344.22,0.0,Cargas patronales
ASD_0002989,ASI_000916,CTA_0008,,0.0,1190.44,Sueldos a pagar
ASD_0002990,ASI_000916,CTA_0009,,0.0,588.05,Obligaciones sociales
ASD_0002991,ASI_000917,CTA_0012,,1466.13,0.0,Gasto salarial
ASD_0002992,ASI_000917,CTA_0016,,351.87,0.0,Cargas patronales
ASD_0002993,ASI_000917,CTA_0008,,0.0,1216.89,Sueldos a pagar
ASD_0002994,ASI_000917,CTA_0009,,0.0,601.11,Obligaciones sociales
ASD_0002995,ASI_000918,CTA_0012,,1190.33,0.0,Gasto salarial
ASD_0002996,ASI_000918,CTA_0016,,285.68,0.0,Cargas patronales
ASD_0002997,ASI_000918,CTA_0008,,0.0,987.97,Sueldos a pagar
ASD_0002998,ASI_000918,CTA_0009,,0.0,488.04,Obligaciones sociales
ASD_0002999,ASI_000919,CTA_0012,,1490.46,0.0,Gasto salarial
ASD_0003000,ASI_000919,CTA_0016,,357.71,0.0,Cargas patronales
ASD_0003001,ASI_000919,CTA_0008,,0.0,1237.08,Sueldos a pagar
ASD_0003002,ASI_000919,CTA_0009,,0.0,611.09,Obligaciones sociales
ASD_0003003,ASI_000920,CTA_0012,,1293.15,0.0,Gasto salarial
ASD_0003004,ASI_000920,CTA_0016,,310.36,0.0,Cargas patronales
ASD_0003005,ASI_000920,CTA_0008,,0.0,1073.31,Sueldos a pagar
ASD_0003006,ASI_000920,CTA_0009,,0.0,530.2,Obligaciones sociales
ASD_0003007,ASI_000921,CTA_0012,,1863.44,0.0,Gasto salarial
ASD_0003008,ASI_000921,CTA_0016,,447.23,0.0,Cargas patronales
ASD_0003009,ASI_000921,CTA_0008,,0.0,1546.66,Sueldos a pagar
ASD_0003010,ASI_000921,CTA_0009,,0.0,764.01,Obligaciones sociales
ASD_0003011,ASI_000922,CTA_0012,,1200.78,0.0,Gasto salarial
ASD_0003012,ASI_000922,CTA_0016,,288.19,0.0,Cargas patronales
ASD_0003013,ASI_000922,CTA_0008,,0.0,996.65,Sueldos a pagar
ASD_0003014,ASI_000922,CTA_0009,,0.0,492.32,Obligaciones sociales
ASD_0003015,ASI_000923,CTA_0012,,1257.06,0.0,Gasto salarial
ASD_0003016,ASI_000923,CTA_0016,,301.69,0.0,Cargas patronales
ASD_0003017,ASI_000923,CTA_0008,,0.0,1043.36,Sueldos a pagar
ASD_0003018,ASI_000923,CTA_0009,,0.0,515.39,Obligaciones sociales
ASD_0003019,ASI_000924,CTA_0012,,1192.53,0.0,Gasto salarial
ASD_0003020,ASI_000924,CTA_0016,,286.21,0.0,Cargas patronales
ASD_0003021,ASI_000924,CTA_0008,,0.0,989.8,Sueldos a pagar
ASD_0003022,ASI_000924,CTA_0009,,0.0,488.94,Obligaciones sociales
ASD_0003023,ASI_000925,CTA_0012,,1192.46,0.0,Gasto salarial
ASD_0003024,ASI_000925,CTA_0016,,286.19,0.0,Cargas patronales
ASD_0003025,ASI_000925,CTA_0008,,0.0,989.74,Sueldos a pagar
ASD_0003026,ASI_000925,CTA_0009,,0.0,488.91,Obligaciones sociales
ASD_0003027,ASI_000926,CTA_0012,,1226.53,0.0,Gasto salarial
ASD_0003028,ASI_000926,CTA_0016,,294.37,0.0,Cargas patronales
ASD_0003029,ASI_000926,CTA_0008,,0.0,1018.02,Sueldos a pagar
ASD_0003030,ASI_000926,CTA_0009,,0.0,502.88,Obligaciones sociales
ASD_0003031,ASI_000927,CTA_0012,,1262.73,0.0,Gasto salarial
ASD_0003032,ASI_000927,CTA_0016,,303.06,0.0,Cargas patronales
ASD_0003033,ASI_000927,CTA_0008,,0.0,1048.07,Sueldos a pagar
ASD_0003034,ASI_000927,CTA_0009,,0.0,517.72,Obligaciones sociales
ASD_0003035,ASI_000928,CTA_0012,,1495.47,0.0,Gasto salarial
ASD_0003036,ASI_000928,CTA_0016,,358.91,0.0,Cargas patronales
ASD_0003037,ASI_000928,CTA_0008,,0.0,1241.24,Sueldos a pagar
ASD_0003038,ASI_000928,CTA_0009,,0.0,613.14,Obligaciones sociales
ASD_0003039,ASI_000929,CTA_0012,,1278.2,0.0,Gasto salarial
ASD_0003040,ASI_000929,CTA_0016,,306.77,0.0,Cargas patronales
ASD_0003041,ASI_000929,CTA_0008,,0.0,1060.91,Sueldos a pagar
ASD_0003042,ASI_000929,CTA_0009,,0.0,524.06,Obligaciones sociales
ASD_0003043,ASI_000930,CTA_0012,,1418.28,0.0,Gasto salarial
ASD_0003044,ASI_000930,CTA_0016,,340.39,0.0,Cargas patronales
ASD_0003045,ASI_000930,CTA_0008,,0.0,1177.17,Sueldos a pagar
ASD_0003046,ASI_000930,CTA_0009,,0.0,581.5,Obligaciones sociales
ASD_0003047,ASI_000931,CTA_0012,,1254.29,0.0,Gasto salarial
ASD_0003048,ASI_000931,CTA_0016,,301.03,0.0,Cargas patronales
ASD_0003049,ASI_000931,CTA_0008,,0.0,1041.06,Sueldos a pagar
ASD_0003050,ASI_000931,CTA_0009,,0.0,514.26,Obligaciones sociales
ASD_0003051,ASI_000932,CTA_0012,,1193.85,0.0,Gasto salarial
ASD_0003052,ASI_000932,CTA_0016,,286.52,0.0,Cargas patronales
ASD_0003053,ASI_000932,CTA_0008,,0.0,990.9,Sueldos a pagar
ASD_0003054,ASI_000932,CTA_0009,,0.0,489.47,Obligaciones sociales
ASD_0003055,ASI_000933,CTA_0012,,1158.77,0.0,Gasto salarial
ASD_0003056,ASI_000933,CTA_0016,,278.1,0.0,Cargas patronales
ASD_0003057,ASI_000933,CTA_0008,,0.0,961.78,Sueldos a pagar
ASD_0003058,ASI_000933,CTA_0009,,0.0,475.09,Obligaciones sociales
ASD_0003059,ASI_000934,CTA_0012,,1183.52,0.0,Gasto salarial
ASD_0003060,ASI_000934,CTA_0016,,284.04,0.0,Cargas patronales
ASD_0003061,ASI_000934,CTA_0008,,0.0,982.32,Sueldos a pagar
ASD_0003062,ASI_000934,CTA_0009,,0.0,485.24,Obligaciones sociales
ASD_0003063,ASI_000935,CTA_0012,,1391.68,0.0,Gasto salarial
ASD_0003064,ASI_000935,CTA_0016,,334.0,0.0,Cargas patronales
ASD_0003065,ASI_000935,CTA_0008,,0.0,1155.09,Sueldos a pagar
ASD_0003066,ASI_000935,CTA_0009,,0.0,570.59,Obligaciones sociales
ASD_0003067,ASI_000936,CTA_0012,,1244.14,0.0,Gasto salarial
ASD_0003068,ASI_000936,CTA_0016,,298.59,0.0,Cargas patronales
ASD_0003069,ASI_000936,CTA_0008,,0.0,1032.64,Sueldos a pagar
ASD_0003070,ASI_000936,CTA_0009,,0.0,510.09,Obligaciones sociales
ASD_0003071,ASI_000937,CTA_0012,,1423.72,0.0,Gasto salarial
ASD_0003072,ASI_000937,CTA_0016,,341.69,0.0,Cargas patronales
ASD_0003073,ASI_000937,CTA_0008,,0.0,1181.69,Sueldos a pagar
ASD_0003074,ASI_000937,CTA_0009,,0.0,583.72,Obligaciones sociales
ASD_0003075,ASI_000938,CTA_0012,,1409.57,0.0,Gasto salarial
ASD_0003076,ASI_000938,CTA_0016,,338.3,0.0,Cargas patronales
ASD_0003077,ASI_000938,CTA_0008,,0.0,1169.94,Sueldos a pagar
ASD_0003078,ASI_000938,CTA_0009,,0.0,577.93,Obligaciones sociales
ASD_0003079,ASI_000939,CTA_0012,,1326.75,0.0,Gasto salarial
ASD_0003080,ASI_000939,CTA_0016,,318.42,0.0,Cargas patronales
ASD_0003081,ASI_000939,CTA_0008,,0.0,1101.2,Sueldos a pagar
ASD_0003082,ASI_000939,CTA_0009,,0.0,543.97,Obligaciones sociales
ASD_0003083,ASI_000940,CTA_0012,,1467.79,0.0,Gasto salarial
ASD_0003084,ASI_000940,CTA_0016,,352.27,0.0,Cargas patronales
ASD_0003085,ASI_000940,CTA_0008,,0.0,1218.27,Sueldos a pagar
ASD_0003086,ASI_000940,CTA_0009,,0.0,601.79,Obligaciones sociales
ASD_0003087,ASI_000941,CTA_0012,,1459.11,0.0,Gasto salarial
ASD_0003088,ASI_000941,CTA_0016,,350.19,0.0,Cargas patronales
ASD_0003089,ASI_000941,CTA_0008,,0.0,1211.06,Sueldos a pagar
ASD_0003090,ASI_000941,CTA_0009,,0.0,598.24,Obligaciones sociales
ASD_0003091,ASI_000942,CTA_0012,,1189.96,0.0,Gasto salarial
ASD_0003092,ASI_000942,CTA_0016,,285.59,0.0,Cargas patronales
ASD_0003093,ASI_000942,CTA_0008,,0.0,987.67,Sueldos a pagar
ASD_0003094,ASI_000942,CTA_0009,,0.0,487.88,Obligaciones sociales
ASD_0003095,ASI_000943,CTA_0012,,1471.54,0.0,Gasto salarial
ASD_0003096,ASI_000943,CTA_0016,,353.17,0.0,Cargas patronales
ASD_0003097,ASI_000943,CTA_0008,,0.0,1221.38,Sueldos a pagar
ASD_0003098,ASI_000943,CTA_0009,,0.0,603.33,Obligaciones sociales
ASD_0003099,ASI_000944,CTA_0012,,1383.77,0.0,Gasto salarial
ASD_0003100,ASI_000944,CTA_0016,,332.1,0.0,Cargas patronales
ASD_0003101,ASI_000944,CTA_0008,,0.0,1148.53,Sueldos a pagar
ASD_0003102,ASI_000944,CTA_0009,,0.0,567.34,Obligaciones sociales
ASD_0003103,ASI_000945,CTA_0012,,1966.42,0.0,Gasto salarial
ASD_0003104,ASI_000945,CTA_0016,,471.94,0.0,Cargas patronales
ASD_0003105,ASI_000945,CTA_0008,,0.0,1632.13,Sueldos a pagar
ASD_0003106,ASI_000945,CTA_0009,,0.0,806.23,Obligaciones sociales
ASD_0003107,ASI_000946,CTA_0012,,1193.48,0.0,Gasto salarial
ASD_0003108,ASI_000946,CTA_0016,,286.44,0.0,Cargas patronales
ASD_0003109,ASI_000946,CTA_0008,,0.0,990.59,Sueldos a pagar
ASD_0003110,ASI_000946,CTA_0009,,0.0,489.33,Obligaciones sociales
ASD_0003111,ASI_000947,CTA_0012,,1414.16,0.0,Gasto salarial
ASD_0003112,ASI_000947,CTA_0016,,339.4,0.0,Cargas patronales
ASD_0003113,ASI_000947,CTA_0008,,0.0,1173.75,Sueldos a pagar
ASD_0003114,ASI_000947,CTA_0009,,0.0,579.81,Obligaciones sociales
ASD_0003115,ASI_000948,CTA_0012,,1184.46,0.0,Gasto salarial
ASD_0003116,ASI_000948,CTA_0016,,284.27,0.0,Cargas patronales
ASD_0003117,ASI_000948,CTA_0008,,0.0,983.1,Sueldos a pagar
ASD_0003118,ASI_000948,CTA_0009,,0.0,485.63,Obligaciones sociales
ASD_0003119,ASI_000949,CTA_0012,,1201.62,0.0,Gasto salarial
ASD_0003120,ASI_000949,CTA_0016,,288.39,0.0,Cargas patronales
ASD_0003121,ASI_000949,CTA_0008,,0.0,997.34,Sueldos a pagar
ASD_0003122,ASI_000949,CTA_0009,,0.0,492.67,Obligaciones sociales
ASD_0003123,ASI_000950,CTA_0012,,1431.13,0.0,Gasto salarial
ASD_0003124,ASI_000950,CTA_0016,,343.47,0.0,Cargas patronales
ASD_0003125,ASI_000950,CTA_0008,,0.0,1187.84,Sueldos a pagar
ASD_0003126,ASI_000950,CTA_0009,,0.0,586.76,Obligaciones sociales
ASD_0003127,ASI_000951,CTA_0012,,1328.89,0.0,Gasto salarial
ASD_0003128,ASI_000951,CTA_0016,,318.93,0.0,Cargas patronales
ASD_0003129,ASI_000951,CTA_0008,,0.0,1102.98,Sueldos a pagar
ASD_0003130,ASI_000951,CTA_0009,,0.0,544.84,Obligaciones sociales
ASD_0003131,ASI_000952,CTA_0012,,1504.7,0.0,Gasto salarial
ASD_0003132,ASI_000952,CTA_0016,,361.13,0.0,Cargas patronales
ASD_0003133,ASI_000952,CTA_0008,,0.0,1248.9,Sueldos a pagar
ASD_0003134,ASI_000952,CTA_0009,,0.0,616.93,Obligaciones sociales
ASD_0003135,ASI_000953,CTA_0012,,1388.37,0.0,Gasto salarial
ASD_0003136,ASI_000953,CTA_0016,,333.21,0.0,Cargas patronales
ASD_0003137,ASI_000953,CTA_0008,,0.0,1152.35,Sueldos a pagar
ASD_0003138,ASI_000953,CTA_0009,,0.0,569.23,Obligaciones sociales
ASD_0003139,ASI_000954,CTA_0012,,1669.45,0.0,Gasto salarial
ASD_0003140,ASI_000954,CTA_0016,,400.67,0.0,Cargas patronales
ASD_0003141,ASI_000954,CTA_0008,,0.0,1385.64,Sueldos a pagar
ASD_0003142,ASI_000954,CTA_0009,,0.0,684.48,Obligaciones sociales
ASD_0003143,ASI_000955,CTA_0012,,1451.5,0.0,Gasto salarial
ASD_0003144,ASI_000955,CTA_0016,,348.36,0.0,Cargas patronales
ASD_0003145,ASI_000955,CTA_0008,,0.0,1204.74,Sueldos a pagar
ASD_0003146,ASI_000955,CTA_0009,,0.0,595.12,Obligaciones sociales
ASD_0003147,ASI_000956,CTA_0012,,1220.04,0.0,Gasto salarial
ASD_0003148,ASI_000956,CTA_0016,,292.81,0.0,Cargas patronales
ASD_0003149,ASI_000956,CTA_0008,,0.0,1012.63,Sueldos a pagar
ASD_0003150,ASI_000956,CTA_0009,,0.0,500.22,Obligaciones sociales
ASD_0003151,ASI_000957,CTA_0012,,1207.78,0.0,Gasto salarial
ASD_0003152,ASI_000957,CTA_0016,,289.87,0.0,Cargas patronales
ASD_0003153,ASI_000957,CTA_0008,,0.0,1002.46,Sueldos a pagar
ASD_0003154,ASI_000957,CTA_0009,,0.0,495.19,Obligaciones sociales
ASD_0003155,ASI_000958,CTA_0012,,1165.42,0.0,Gasto salarial
ASD_0003156,ASI_000958,CTA_0016,,279.7,0.0,Cargas patronales
ASD_0003157,ASI_000958,CTA_0008,,0.0,967.3,Sueldos a pagar
ASD_0003158,ASI_000958,CTA_0009,,0.0,477.82,Obligaciones sociales
ASD_0003159,ASI_000959,CTA_0012,,1656.3,0.0,Gasto salarial
ASD_0003160,ASI_000959,CTA_0016,,397.51,0.0,Cargas patronales
ASD_0003161,ASI_000959,CTA_0008,,0.0,1374.73,Sueldos a pagar
ASD_0003162,ASI_000959,CTA_0009,,0.0,679.08,Obligaciones sociales
ASD_0003163,ASI_000960,CTA_0012,,1509.29,0.0,Gasto salarial
ASD_0003164,ASI_000960,CTA_0016,,362.23,0.0,Cargas patronales
ASD_0003165,ASI_000960,CTA_0008,,0.0,1252.71,Sueldos a pagar
ASD_0003166,ASI_000960,CTA_0009,,0.0,618.81,Obligaciones sociales
ASD_0003167,ASI_000961,CTA_0012,,1432.65,0.0,Gasto salarial
ASD_0003168,ASI_000961,CTA_0016,,343.84,0.0,Cargas patronales
ASD_0003169,ASI_000961,CTA_0008,,0.0,1189.1,Sueldos a pagar
ASD_0003170,ASI_000961,CTA_0009,,0.0,587.39,Obligaciones sociales
ASD_0003171,ASI_000962,CTA_0012,,1572.69,0.0,Gasto salarial
ASD_0003172,ASI_000962,CTA_0016,,377.45,0.0,Cargas patronales
ASD_0003173,ASI_000962,CTA_0008,,0.0,1305.33,Sueldos a pagar
ASD_0003174,ASI_000962,CTA_0009,,0.0,644.81,Obligaciones sociales
ASD_0003175,ASI_000963,CTA_0012,,1373.19,0.0,Gasto salarial
ASD_0003176,ASI_000963,CTA_0016,,329.57,0.0,Cargas patronales
ASD_0003177,ASI_000963,CTA_0008,,0.0,1139.75,Sueldos a pagar
ASD_0003178,ASI_000963,CTA_0009,,0.0,563.01,Obligaciones sociales
ASD_0003179,ASI_000964,CTA_0012,,1493.72,0.0,Gasto salarial
ASD_0003180,ASI_000964,CTA_0016,,358.49,0.0,Cargas patronales
ASD_0003181,ASI_000964,CTA_0008,,0.0,1239.79,Sueldos a pagar
ASD_0003182,ASI_000964,CTA_0009,,0.0,612.42,Obligaciones sociales
ASD_0003183,ASI_000965,CTA_0012,,1445.34,0.0,Gasto salarial
ASD_0003184,ASI_000965,CTA_0016,,346.88,0.0,Cargas patronales
ASD_0003185,ASI_000965,CTA_0008,,0.0,1199.63,Sueldos a pagar
ASD_0003186,ASI_000965,CTA_0009,,0.0,592.59,Obligaciones sociales
ASD_0003187,ASI_000966,CTA_0012,,1193.16,0.0,Gasto salarial
ASD_0003188,ASI_000966,CTA_0016,,286.36,0.0,Cargas patronales
ASD_0003189,ASI_000966,CTA_0008,,0.0,990.32,Sueldos a pagar
ASD_0003190,ASI_000966,CTA_0009,,0.0,489.2,Obligaciones sociales
ASD_0003191,ASI_000967,CTA_0012,,1431.22,0.0,Gasto salarial
ASD_0003192,ASI_000967,CTA_0016,,343.49,0.0,Cargas patronales
ASD_0003193,ASI_000967,CTA_0008,,0.0,1187.91,Sueldos a pagar
ASD_0003194,ASI_000967,CTA_0009,,0.0,586.8,Obligaciones sociales
ASD_0003195,ASI_000968,CTA_0012,,1473.99,0.0,Gasto salarial
ASD_0003196,ASI_000968,CTA_0016,,353.76,0.0,Cargas patronales
ASD_0003197,ASI_000968,CTA_0008,,0.0,1223.41,Sueldos a pagar
ASD_0003198,ASI_000968,CTA_0009,,0.0,604.34,Obligaciones sociales
ASD_0003199,ASI_000969,CTA_0012,,2007.57,0.0,Gasto salarial
ASD_0003200,ASI_000969,CTA_0016,,481.82,0.0,Cargas patronales
ASD_0003201,ASI_000969,CTA_0008,,0.0,1666.28,Sueldos a pagar
ASD_0003202,ASI_000969,CTA_0009,,0.0,823.11,Obligaciones sociales
ASD_0003203,ASI_000970,CTA_0012,,1163.89,0.0,Gasto salarial
ASD_0003204,ASI_000970,CTA_0016,,279.33,0.0,Cargas patronales
ASD_0003205,ASI_000970,CTA_0008,,0.0,966.03,Sueldos a pagar
ASD_0003206,ASI_000970,CTA_0009,,0.0,477.19,Obligaciones sociales
ASD_0003207,ASI_000971,CTA_0012,,1375.58,0.0,Gasto salarial
ASD_0003208,ASI_000971,CTA_0016,,330.14,0.0,Cargas patronales
ASD_0003209,ASI_000971,CTA_0008,,0.0,1141.73,Sueldos a pagar
ASD_0003210,ASI_000971,CTA_0009,,0.0,563.99,Obligaciones sociales
ASD_0003211,ASI_000972,CTA_0012,,1209.58,0.0,Gasto salarial
ASD_0003212,ASI_000972,CTA_0016,,290.3,0.0,Cargas patronales
ASD_0003213,ASI_000972,CTA_0008,,0.0,1003.95,Sueldos a pagar
ASD_0003214,ASI_000972,CTA_0009,,0.0,495.93,Obligaciones sociales
ASD_0003215,ASI_000973,CTA_0012,,1169.86,0.0,Gasto salarial
ASD_0003216,ASI_000973,CTA_0016,,280.77,0.0,Cargas patronales
ASD_0003217,ASI_000973,CTA_0008,,0.0,970.98,Sueldos a pagar
ASD_0003218,ASI_000973,CTA_0009,,0.0,479.65,Obligaciones sociales
ASD_0003219,ASI_000974,CTA_0012,,1375.25,0.0,Gasto salarial
ASD_0003220,ASI_000974,CTA_0016,,330.06,0.0,Cargas patronales
ASD_0003221,ASI_000974,CTA_0008,,0.0,1141.46,Sueldos a pagar
ASD_0003222,ASI_000974,CTA_0009,,0.0,563.85,Obligaciones sociales
ASD_0003223,ASI_000975,CTA_0012,,1420.93,0.0,Gasto salarial
ASD_0003224,ASI_000975,CTA_0016,,341.02,0.0,Cargas patronales
ASD_0003225,ASI_000975,CTA_0008,,0.0,1179.37,Sueldos a pagar
ASD_0003226,ASI_000975,CTA_0009,,0.0,582.58,Obligaciones sociales
ASD_0003227,ASI_000976,CTA_0012,,1460.09,0.0,Gasto salarial
ASD_0003228,ASI_000976,CTA_0016,,350.42,0.0,Cargas patronales
ASD_0003229,ASI_000976,CTA_0008,,0.0,1211.87,Sueldos a pagar
ASD_0003230,ASI_000976,CTA_0009,,0.0,598.64,Obligaciones sociales
ASD_0003231,ASI_000977,CTA_0012,,1387.9,0.0,Gasto salarial
ASD_0003232,ASI_000977,CTA_0016,,333.1,0.0,Cargas patronales
ASD_0003233,ASI_000977,CTA_0008,,0.0,1151.96,Sueldos a pagar
ASD_0003234,ASI_000977,CTA_0009,,0.0,569.04,Obligaciones sociales
ASD_0003235,ASI_000978,CTA_0012,,1556.61,0.0,Gasto salarial
ASD_0003236,ASI_000978,CTA_0016,,373.59,0.0,Cargas patronales
ASD_0003237,ASI_000978,CTA_0008,,0.0,1291.99,Sueldos a pagar
ASD_0003238,ASI_000978,CTA_0009,,0.0,638.21,Obligaciones sociales
ASD_0003239,ASI_000979,CTA_0012,,1394.55,0.0,Gasto salarial
ASD_0003240,ASI_000979,CTA_0016,,334.69,0.0,Cargas patronales
ASD_0003241,ASI_000979,CTA_0008,,0.0,1157.48,Sueldos a pagar
ASD_0003242,ASI_000979,CTA_0009,,0.0,571.76,Obligaciones sociales
ASD_0003243,ASI_000980,CTA_0012,,1157.4,0.0,Gasto salarial
ASD_0003244,ASI_000980,CTA_0016,,277.78,0.0,Cargas patronales
ASD_0003245,ASI_000980,CTA_0008,,0.0,960.64,Sueldos a pagar
ASD_0003246,ASI_000980,CTA_0009,,0.0,474.54,Obligaciones sociales
ASD_0003247,ASI_000981,CTA_0012,,1180.08,0.0,Gasto salarial
ASD_0003248,ASI_000981,CTA_0016,,283.22,0.0,Cargas patronales
ASD_0003249,ASI_000981,CTA_0008,,0.0,979.47,Sueldos a pagar
ASD_0003250,ASI_000981,CTA_0009,,0.0,483.83,Obligaciones sociales
ASD_0003251,ASI_000982,CTA_0012,,1167.22,0.0,Gasto salarial
ASD_0003252,ASI_000982,CTA_0016,,280.13,0.0,Cargas patronales
ASD_0003253,ASI_000982,CTA_0008,,0.0,968.79,Sueldos a pagar
ASD_0003254,ASI_000982,CTA_0009,,0.0,478.56,Obligaciones sociales
ASD_0003255,ASI_000983,CTA_0012,,1587.46,0.0,Gasto salarial
ASD_0003256,ASI_000983,CTA_0016,,380.99,0.0,Cargas patronales
ASD_0003257,ASI_000983,CTA_0008,,0.0,1317.59,Sueldos a pagar
ASD_0003258,ASI_000983,CTA_0009,,0.0,650.86,Obligaciones sociales
ASD_0003259,ASI_000984,CTA_0012,,1500.15,0.0,Gasto salarial
ASD_0003260,ASI_000984,CTA_0016,,360.04,0.0,Cargas patronales
ASD_0003261,ASI_000984,CTA_0008,,0.0,1245.12,Sueldos a pagar
ASD_0003262,ASI_000984,CTA_0009,,0.0,615.07,Obligaciones sociales
ASD_0003263,ASI_000985,CTA_0012,,1443.25,0.0,Gasto salarial
ASD_0003264,ASI_000985,CTA_0016,,346.38,0.0,Cargas patronales
ASD_0003265,ASI_000985,CTA_0008,,0.0,1197.9,Sueldos a pagar
ASD_0003266,ASI_000985,CTA_0009,,0.0,591.73,Obligaciones sociales
ASD_0003267,ASI_000986,CTA_0012,,1515.26,0.0,Gasto salarial
ASD_0003268,ASI_000986,CTA_0016,,363.66,0.0,Cargas patronales
ASD_0003269,ASI_000986,CTA_0008,,0.0,1257.67,Sueldos a pagar
ASD_0003270,ASI_000986,CTA_0009,,0.0,621.25,Obligaciones sociales
ASD_0003271,ASI_000987,CTA_0012,,1279.92,0.0,Gasto salarial
ASD_0003272,ASI_000987,CTA_0016,,307.18,0.0,Cargas patronales
ASD_0003273,ASI_000987,CTA_0008,,0.0,1062.33,Sueldos a pagar
ASD_0003274,ASI_000987,CTA_0009,,0.0,524.77,Obligaciones sociales
ASD_0003275,ASI_000988,CTA_0012,,1488.25,0.0,Gasto salarial
ASD_0003276,ASI_000988,CTA_0016,,357.18,0.0,Cargas patronales
ASD_0003277,ASI_000988,CTA_0008,,0.0,1235.25,Sueldos a pagar
ASD_0003278,ASI_000988,CTA_0009,,0.0,610.18,Obligaciones sociales
ASD_0003279,ASI_000989,CTA_0012,,1426.84,0.0,Gasto salarial
ASD_0003280,ASI_000989,CTA_0016,,342.44,0.0,Cargas patronales
ASD_0003281,ASI_000989,CTA_0008,,0.0,1184.28,Sueldos a pagar
ASD_0003282,ASI_000989,CTA_0009,,0.0,585.0,Obligaciones sociales
ASD_0003283,ASI_000990,CTA_0012,,1168.57,0.0,Gasto salarial
ASD_0003284,ASI_000990,CTA_0016,,280.46,0.0,Cargas patronales
ASD_0003285,ASI_000990,CTA_0008,,0.0,969.91,Sueldos a pagar
ASD_0003286,ASI_000990,CTA_0009,,0.0,479.12,Obligaciones sociales
ASD_0003287,ASI_000991,CTA_0012,,1454.43,0.0,Gasto salarial
ASD_0003288,ASI_000991,CTA_0016,,349.06,0.0,Cargas patronales
ASD_0003289,ASI_000991,CTA_0008,,0.0,1207.18,Sueldos a pagar
ASD_0003290,ASI_000991,CTA_0009,,0.0,596.31,Obligaciones sociales
ASD_0003291,ASI_000992,CTA_0012,,1290.11,0.0,Gasto salarial
ASD_0003292,ASI_000992,CTA_0016,,309.63,0.0,Cargas patronales
ASD_0003293,ASI_000992,CTA_0008,,0.0,1070.79,Sueldos a pagar
ASD_0003294,ASI_000992,CTA_0009,,0.0,528.95,Obligaciones sociales
ASD_0003295,ASI_000993,CTA_0012,,2013.98,0.0,Gasto salarial
ASD_0003296,ASI_000993,CTA_0016,,483.36,0.0,Cargas patronales
ASD_0003297,ASI_000993,CTA_0008,,0.0,1671.6,Sueldos a pagar
ASD_0003298,ASI_000993,CTA_0009,,0.0,825.74,Obligaciones sociales
ASD_0003299,ASI_000994,CTA_0012,,1211.84,0.0,Gasto salarial
ASD_0003300,ASI_000994,CTA_0016,,290.84,0.0,Cargas patronales
ASD_0003301,ASI_000994,CTA_0008,,0.0,1005.83,Sueldos a pagar
ASD_0003302,ASI_000994,CTA_0009,,0.0,496.85,Obligaciones sociales
ASD_0003303,ASI_000995,CTA_0012,,1287.11,0.0,Gasto salarial
ASD_0003304,ASI_000995,CTA_0016,,308.91,0.0,Cargas patronales
ASD_0003305,ASI_000995,CTA_0008,,0.0,1068.3,Sueldos a pagar
ASD_0003306,ASI_000995,CTA_0009,,0.0,527.72,Obligaciones sociales
ASD_0003307,ASI_000996,CTA_0012,,1190.12,0.0,Gasto salarial
ASD_0003308,ASI_000996,CTA_0016,,285.63,0.0,Cargas patronales
ASD_0003309,ASI_000996,CTA_0008,,0.0,987.8,Sueldos a pagar
ASD_0003310,ASI_000996,CTA_0009,,0.0,487.95,Obligaciones sociales
ASD_0003311,ASI_000997,CTA_0012,,1192.42,0.0,Gasto salarial
ASD_0003312,ASI_000997,CTA_0016,,286.18,0.0,Cargas patronales
ASD_0003313,ASI_000997,CTA_0008,,0.0,989.71,Sueldos a pagar
ASD_0003314,ASI_000997,CTA_0009,,0.0,488.89,Obligaciones sociales
ASD_0003315,ASI_000998,CTA_0012,,1278.85,0.0,Gasto salarial
ASD_0003316,ASI_000998,CTA_0016,,306.92,0.0,Cargas patronales
ASD_0003317,ASI_000998,CTA_0008,,0.0,1061.45,Sueldos a pagar
ASD_0003318,ASI_000998,CTA_0009,,0.0,524.32,Obligaciones sociales
ASD_0003319,ASI_000999,CTA_0012,,1244.75,0.0,Gasto salarial
ASD_0003320,ASI_000999,CTA_0016,,298.74,0.0,Cargas patronales
ASD_0003321,ASI_000999,CTA_0008,,0.0,1033.14,Sueldos a pagar
ASD_0003322,ASI_000999,CTA_0009,,0.0,510.35,Obligaciones sociales
ASD_0003323,ASI_001000,CTA_0012,,1495.34,0.0,Gasto salarial
ASD_0003324,ASI_001000,CTA_0016,,358.88,0.0,Cargas patronales
ASD_0003325,ASI_001000,CTA_0008,,0.0,1241.13,Sueldos a pagar
ASD_0003326,ASI_001000,CTA_0009,,0.0,613.09,Obligaciones sociales
ASD_0003327,ASI_001001,CTA_0012,,1226.56,0.0,Gasto salarial
ASD_0003328,ASI_001001,CTA_0016,,294.37,0.0,Cargas patronales
