asiento_id,empresa_id,entry_date,entry_type,source_table,source_id
ASI_000564,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000130
ASI_000565,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000131
ASI_000566,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000132
ASI_000567,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000133
ASI_000568,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000134
ASI_000569,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000135
ASI_000570,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000136
ASI_000571,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000137
ASI_000572,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000138
ASI_000573,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000139
ASI_000574,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000140
ASI_000575,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000141
ASI_000576,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000142
ASI_000577,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000143
ASI_000578,EMP_0001,2023-12-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000144
ASI_000579,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000145
ASI_000580,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000146
ASI_000581,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000147
ASI_000582,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000148
ASI_000583,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000149
ASI_000584,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000150
ASI_000585,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000151
ASI_000586,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000152
ASI_000587,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000153
ASI_000588,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000154
ASI_000589,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000155
ASI_000590,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000156
ASI_000591,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000157
ASI_000592,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000158
ASI_000593,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000159
ASI_000594,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000160
ASI_000595,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000161
ASI_000596,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000162
ASI_000597,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000163
ASI_000598,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000164
ASI_000599,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000165
ASI_000600,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000166
ASI_000601,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000167
ASI_000602,EMP_0001,2024-01-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000168
ASI_000603,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000169
ASI_000604,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000170
ASI_000605,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000171
ASI_000606,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000172
ASI_000607,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000173
ASI_000608,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000174
ASI_000609,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000175
ASI_000610,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000176
ASI_000611,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000177
ASI_000612,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000178
ASI_000613,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000179
ASI_000614,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000180
ASI_000615,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000181
ASI_000616,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000182
ASI_000617,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000183
ASI_000618,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000184
ASI_000619,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000185
ASI_000620,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000186
ASI_000621,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000187
ASI_000622,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000188
ASI_000623,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000189
ASI_000624,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000190
ASI_000625,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000191
ASI_000626,EMP_0001,2024-02-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000192
ASI_000627,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000193
ASI_000628,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000194
ASI_000629,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000195
ASI_000630,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000196
ASI_000631,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000197
ASI_000632,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000198
ASI_000633,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000199
ASI_000634,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000200
ASI_000635,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000201
ASI_000636,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000202
ASI_000637,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000203
ASI_000638,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000204
ASI_000639,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000205
ASI_000640,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000206
ASI_000641,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000207
ASI_000642,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000208
ASI_000643,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000209
ASI_000644,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000210
ASI_000645,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000211
ASI_000646,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000212
ASI_000647,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000213
ASI_000648,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000214
ASI_000649,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000215
ASI_000650,EMP_0001,2024-03-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000216
ASI_000651,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000217
ASI_000652,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000218
ASI_000653,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000219
ASI_000654,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000220
ASI_000655,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000221
ASI_000656,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000222
ASI_000657,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000223
ASI_000658,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000224
ASI_000659,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000225
ASI_000660,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000226
ASI_000661,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000227
ASI_000662,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000228
ASI_000663,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000229
ASI_000664,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000230
ASI_000665,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000231
ASI_000666,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000232
ASI_000667,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000233
ASI_000668,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000234
ASI_000669,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000235
ASI_000670,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000236
ASI_000671,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000237
ASI_000672,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000238
ASI_000673,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000239
ASI_000674,EMP_0001,2024-04-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000240
ASI_000675,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000241
ASI_000676,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000242
ASI_000677,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000243
ASI_000678,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000244
ASI_000679,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000245
ASI_000680,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000246
ASI_000681,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000247
ASI_000682,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000248
ASI_000683,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000249
ASI_000684,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000250
ASI_000685,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000251
ASI_000686,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000252
ASI_000687,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000253
ASI_000688,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000254
ASI_000689,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000255
ASI_000690,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000256
ASI_000691,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000257
ASI_000692,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000258
ASI_000693,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000259
ASI_000694,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000260
ASI_000695,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000261
ASI_000696,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000262
ASI_000697,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000263
ASI_000698,EMP_0001,2024-05-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000264
ASI_000699,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000265
ASI_000700,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000266
ASI_000701,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000267
ASI_000702,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000268
ASI_000703,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000269
ASI_000704,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000270
ASI_000705,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000271
ASI_000706,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000272
ASI_000707,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000273
ASI_000708,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000274
ASI_000709,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000275
ASI_000710,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000276
ASI_000711,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000277
ASI_000712,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000278
ASI_000713,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000279
ASI_000714,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000280
ASI_000715,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000281
ASI_000716,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000282
ASI_000717,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000283
ASI_000718,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000284
ASI_000719,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000285
ASI_000720,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000286
ASI_000721,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000287
ASI_000722,EMP_0001,2024-06-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000288
ASI_000723,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000289
ASI_000724,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000290
ASI_000725,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000291
ASI_000726,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000292
ASI_000727,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000293
ASI_000728,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000294
ASI_000729,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000295
ASI_000730,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000296
ASI_000731,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000297
ASI_000732,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000298
ASI_000733,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000299
ASI_000734,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000300
ASI_000735,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000301
ASI_000736,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000302
ASI_000737,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000303
ASI_000738,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000304
ASI_000739,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000305
ASI_000740,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000306
ASI_000741,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000307
ASI_000742,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000308
ASI_000743,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000309
ASI_000744,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000310
ASI_000745,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000311
ASI_000746,EMP_0001,2024-07-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000312
ASI_000747,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000313
ASI_000748,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000314
ASI_000749,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000315
ASI_000750,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000316
ASI_000751,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000317
ASI_000752,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000318
ASI_000753,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000319
ASI_000754,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000320
ASI_000755,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000321
ASI_000756,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000322
ASI_000757,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000323
ASI_000758,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000324
ASI_000759,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000325
ASI_000760,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000326
ASI_000761,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000327
ASI_000762,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000328
ASI_000763,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000329
ASI_000764,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000330
ASI_000765,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000331
ASI_000766,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000332
ASI_000767,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000333
ASI_000768,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000334
ASI_000769,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000335
ASI_000770,EMP_0001,2024-08-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000336
ASI_000771,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000337
ASI_000772,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000338
ASI_000773,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000339
ASI_000774,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000340
ASI_000775,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000341
ASI_000776,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000342
ASI_000777,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000343
ASI_000778,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000344
ASI_000779,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000345
ASI_000780,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000346
ASI_000781,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000347
ASI_000782,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000348
ASI_000783,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000349
ASI_000784,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000350
ASI_000785,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000351
ASI_000786,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000352
ASI_000787,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000353
ASI_000788,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000354
ASI_000789,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000355
ASI_000790,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000356
ASI_000791,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000357
ASI_000792,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000358
ASI_000793,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000359
ASI_000794,EMP_0001,2024-09-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000360
ASI_000795,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000361
ASI_000796,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000362
ASI_000797,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000363
ASI_000798,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000364
ASI_000799,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000365
ASI_000800,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000366
ASI_000801,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000367
ASI_000802,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000368
ASI_000803,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000369
ASI_000804,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000370
ASI_000805,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000371
ASI_000806,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000372
ASI_000807,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000373
ASI_000808,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000374
ASI_000809,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000375
ASI_000810,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000376
ASI_000811,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000377
ASI_000812,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000378
ASI_000813,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000379
ASI_000814,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000380
ASI_000815,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000381
ASI_000816,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000382
ASI_000817,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000383
ASI_000818,EMP_0001,2024-10-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000384
ASI_000819,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000385
ASI_000820,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000386
ASI_000821,EMP_0001,2024-11-01,DEVENGO_NOMINA,rrhh_liquidaciones,LIQ_000387
