movimiento_stock_id,movement_type,movement_date,product_id,deposit_id,lot_quality_id,quantity_in,quantity_out,unit_cost,movement_value_in,movement_value_out,source_table,source_id,net_quantity,net_value
MST_000527,MANTENIMIENTO_SALIDA,2024-05-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00210,-1.0,-26.0
MST_000250,COSECHA_INGRESO,2024-05-10,PROD_0002,DEP_0003,QLT_00003,316.08,0.0,90.92,28737.99,0.0,erp_lotes_calidad,QLT_00003,316.08,28737.99
MST_000248,COSECHA_INGRESO,2024-05-11,PROD_0002,DEP_0003,QLT_00001,457.94,0.0,86.86,39776.67,0.0,erp_lotes_calidad,QLT_00001,457.94,39776.67
MST_000338,MANTENIMIENTO_SALIDA,2024-05-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00021,-1.0,-15.0
MST_000339,MANTENIMIENTO_SALIDA,2024-05-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00022,-1.0,-26.0
MST_000686,MANTENIMIENTO_SALIDA,2024-05-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00369,-1.0,-15.0
MST_000687,MANTENIMIENTO_SALIDA,2024-05-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00370,-1.0,-26.0
MST_000278,VENTA_SALIDA,2024-05-13,PROD_0001,DEP_0002,QLT_00005,0.0,190.82,61.12,0.0,11662.92,erp_despachos_venta_det,DESPD_00007,-190.82,-11662.92
MST_000588,MANTENIMIENTO_SALIDA,2024-05-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00271,-1.0,-15.0
MST_000589,MANTENIMIENTO_SALIDA,2024-05-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00272,-1.0,-26.0
MST_000400,MANTENIMIENTO_SALIDA,2024-05-15,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00083,-1.0,-15.0
MST_000401,MANTENIMIENTO_SALIDA,2024-05-15,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00084,-1.0,-26.0
MST_000031,COMPRA_INGRESO,2024-05-17,PROD_0012,DEP_0001,,2910.47,0.0,1.1344,3301.64,0.0,erp_recepciones_compra_det,RCD_00031,2910.47,3301.64
MST_000258,COSECHA_INGRESO,2024-05-18,PROD_0002,DEP_0002,QLT_00011,311.91,0.0,95.8,29880.98,0.0,erp_lotes_calidad,QLT_00011,311.91,29880.98
MST_000255,COSECHA_INGRESO,2024-05-21,PROD_0002,DEP_0002,QLT_00008,379.53,0.0,110.99,42124.03,0.0,erp_lotes_calidad,QLT_00008,379.53,42124.03
MST_000257,COSECHA_INGRESO,2024-05-21,PROD_0002,DEP_0002,QLT_00010,394.88,0.0,95.6,37750.53,0.0,erp_lotes_calidad,QLT_00010,394.88,37750.53
MST_000027,COMPRA_INGRESO,2024-05-22,PROD_0006,DEP_0001,,22992.57,0.0,0.7019,16138.48,0.0,erp_recepciones_compra_det,RCD_00027,22992.57,16138.48
MST_000006,COMPRA_INGRESO,2024-05-27,PROD_0006,DEP_0001,,30939.63,0.0,0.6972,21571.11,0.0,erp_recepciones_compra_det,RCD_00006,30939.63,21571.11
MST_000010,COMPRA_INGRESO,2024-05-29,PROD_0012,DEP_0001,,4063.62,0.0,1.1623,4723.15,0.0,erp_recepciones_compra_det,RCD_00010,4063.62,4723.15
MST_000165,CONSUMO_INSUMO,2024-06-03,PROD_0006,DEP_0001,,0.0,22344.0,0.7014,0.0,15672.08,erp_consumo_insumos,CONS_00022,-22344.0,-15672.08
MST_000402,MANTENIMIENTO_SALIDA,2024-06-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00085,-1.0,-15.0
MST_000403,MANTENIMIENTO_SALIDA,2024-06-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00086,-1.0,-26.0
MST_000528,MANTENIMIENTO_SALIDA,2024-06-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00211,-1.0,-15.0
MST_000529,MANTENIMIENTO_SALIDA,2024-06-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00212,-1.0,-26.0
MST_000750,MANTENIMIENTO_SALIDA,2024-06-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00433,-1.0,-15.0
MST_000751,MANTENIMIENTO_SALIDA,2024-06-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00434,-1.0,-26.0
MST_000286,VENTA_SALIDA,2024-06-06,PROD_0001,DEP_0002,QLT_00009,0.0,415.52,61.75,0.0,25658.36,erp_despachos_venta_det,DESPD_00015,-415.52,-25658.36
MST_000291,VENTA_SALIDA,2024-06-06,PROD_0002,DEP_0003,QLT_00012,0.0,88.47,99.53,0.0,8805.42,erp_despachos_venta_det,DESPD_00020,-88.47,-8805.42
MST_000340,MANTENIMIENTO_SALIDA,2024-06-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00023,-1.0,-15.0
MST_000341,MANTENIMIENTO_SALIDA,2024-06-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00024,-1.0,-26.0
MST_000466,MANTENIMIENTO_SALIDA,2024-06-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00149,-1.0,-15.0
MST_000467,MANTENIMIENTO_SALIDA,2024-06-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00150,-1.0,-26.0
MST_000590,MANTENIMIENTO_SALIDA,2024-06-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00273,-1.0,-15.0
MST_000591,MANTENIMIENTO_SALIDA,2024-06-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00274,-1.0,-26.0
MST_000688,MANTENIMIENTO_SALIDA,2024-06-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00371,-1.0,-15.0
MST_000689,MANTENIMIENTO_SALIDA,2024-06-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00372,-1.0,-26.0
MST_000279,VENTA_SALIDA,2024-06-15,PROD_0001,DEP_0002,QLT_00005,0.0,164.37,61.12,0.0,10046.29,erp_despachos_venta_det,DESPD_00008,-164.37,-10046.29
MST_000272,VENTA_SALIDA,2024-06-18,PROD_0002,DEP_0003,QLT_00001,0.0,342.5,86.86,0.0,29749.55,erp_despachos_venta_det,DESPD_00001,-342.5,-29749.55
MST_000289,VENTA_SALIDA,2024-06-21,PROD_0002,DEP_0002,QLT_00011,0.0,88.87,95.8,0.0,8513.75,erp_despachos_venta_det,DESPD_00018,-88.87,-8513.75
MST_000148,CONSUMO_INSUMO,2024-06-23,PROD_0006,DEP_0001,,0.0,28532.0,0.7014,0.0,20012.34,erp_consumo_insumos,CONS_00005,-28532.0,-20012.34
MST_000288,VENTA_SALIDA,2024-06-24,PROD_0002,DEP_0002,QLT_00010,0.0,359.25,95.6,0.0,34344.3,erp_despachos_venta_det,DESPD_00017,-359.25,-34344.3
MST_000642,MANTENIMIENTO_SALIDA,2024-07-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00325,-1.0,-15.0
MST_000643,MANTENIMIENTO_SALIDA,2024-07-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00326,-1.0,-26.0
MST_000592,MANTENIMIENTO_SALIDA,2024-07-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00275,-1.0,-15.0
MST_000593,MANTENIMIENTO_SALIDA,2024-07-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00276,-1.0,-26.0
MST_000752,MANTENIMIENTO_SALIDA,2024-07-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00435,-1.0,-15.0
MST_000753,MANTENIMIENTO_SALIDA,2024-07-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00436,-1.0,-26.0
MST_000404,MANTENIMIENTO_SALIDA,2024-07-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00087,-1.0,-15.0
MST_000405,MANTENIMIENTO_SALIDA,2024-07-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00088,-1.0,-26.0
MST_000530,MANTENIMIENTO_SALIDA,2024-07-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00213,-1.0,-15.0
MST_000531,MANTENIMIENTO_SALIDA,2024-07-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00214,-1.0,-26.0
MST_000342,MANTENIMIENTO_SALIDA,2024-07-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00025,-1.0,-15.0
MST_000343,MANTENIMIENTO_SALIDA,2024-07-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00026,-1.0,-26.0
MST_000690,MANTENIMIENTO_SALIDA,2024-07-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00373,-1.0,-15.0
MST_000691,MANTENIMIENTO_SALIDA,2024-07-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00374,-1.0,-26.0
MST_000468,MANTENIMIENTO_SALIDA,2024-07-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00151,-1.0,-15.0
MST_000469,MANTENIMIENTO_SALIDA,2024-07-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00152,-1.0,-26.0
MST_000082,COMPRA_INGRESO,2024-07-16,PROD_0008,DEP_0001,,11675.51,0.0,0.8071,9423.3,0.0,erp_recepciones_compra_det,RCD_00082,11675.51,9423.3
MST_000292,VENTA_SALIDA,2024-07-16,PROD_0002,DEP_0003,QLT_00012,0.0,103.78,99.53,0.0,10329.22,erp_despachos_venta_det,DESPD_00021,-103.78,-10329.22
MST_000081,COMPRA_INGRESO,2024-07-19,PROD_0007,DEP_0001,,21083.25,0.0,0.6221,13115.89,0.0,erp_recepciones_compra_det,RCD_00081,21083.25,13115.89
MST_000109,COMPRA_INGRESO,2024-07-24,PROD_0008,DEP_0001,,11384.42,0.0,0.7882,8973.2,0.0,erp_recepciones_compra_det,RCD_00109,11384.42,8973.2
MST_000108,COMPRA_INGRESO,2024-07-29,PROD_0007,DEP_0001,,21554.98,0.0,0.6794,14644.45,0.0,erp_recepciones_compra_det,RCD_00108,21554.98,14644.45
MST_000283,VENTA_SALIDA,2024-07-31,PROD_0002,DEP_0002,QLT_00007,0.0,597.5,80.68,0.0,48206.3,erp_despachos_venta_det,DESPD_00012,-597.5,-48206.3
MST_000231,CONSUMO_INSUMO,2024-08-03,PROD_0007,DEP_0001,,0.0,20670.0,0.6409,0.0,13247.4,erp_consumo_insumos,CONS_00088,-20670.0,-13247.4
MST_000232,CONSUMO_INSUMO,2024-08-03,PROD_0008,DEP_0001,,0.0,11130.0,0.7695,0.0,8564.53,erp_consumo_insumos,CONS_00089,-11130.0,-8564.53
MST_000277,VENTA_SALIDA,2024-08-04,PROD_0002,DEP_0003,QLT_00004,0.0,386.02,106.55,0.0,41130.43,erp_despachos_venta_det,DESPD_00006,-386.02,-41130.43
MST_000754,MANTENIMIENTO_SALIDA,2024-08-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00437,-1.0,-15.0
MST_000755,MANTENIMIENTO_SALIDA,2024-08-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00438,-1.0,-26.0
MST_000276,VENTA_SALIDA,2024-08-06,PROD_0002,DEP_0003,QLT_00003,0.0,284.66,90.92,0.0,25881.29,erp_despachos_venta_det,DESPD_00005,-284.66,-25881.29
MST_000594,MANTENIMIENTO_SALIDA,2024-08-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00277,-1.0,-15.0
MST_000595,MANTENIMIENTO_SALIDA,2024-08-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00278,-1.0,-26.0
MST_000470,MANTENIMIENTO_SALIDA,2024-08-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00153,-1.0,-15.0
MST_000471,MANTENIMIENTO_SALIDA,2024-08-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00154,-1.0,-26.0
MST_000692,MANTENIMIENTO_SALIDA,2024-08-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00375,-1.0,-15.0
MST_000693,MANTENIMIENTO_SALIDA,2024-08-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00376,-1.0,-26.0
MST_000079,COMPRA_INGRESO,2024-08-08,PROD_0012,DEP_0001,,1964.85,0.0,1.2287,2414.21,0.0,erp_recepciones_compra_det,RCD_00079,1964.85,2414.21
MST_000532,MANTENIMIENTO_SALIDA,2024-08-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00215,-1.0,-15.0
MST_000533,MANTENIMIENTO_SALIDA,2024-08-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00216,-1.0,-26.0
MST_000110,COMPRA_INGRESO,2024-08-09,PROD_0011,DEP_0001,,73.21,0.0,23.1474,1694.62,0.0,erp_recepciones_compra_det,RCD_00110,73.21,1694.62
MST_000344,MANTENIMIENTO_SALIDA,2024-08-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00027,-1.0,-15.0
MST_000345,MANTENIMIENTO_SALIDA,2024-08-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00028,-1.0,-26.0
MST_000068,COMPRA_INGRESO,2024-08-13,PROD_0004,DEP_0001,,4456.54,0.0,5.3597,23885.72,0.0,erp_recepciones_compra_det,RCD_00068,4456.54,23885.72
MST_000112,COMPRA_INGRESO,2024-08-13,PROD_0004,DEP_0001,,2748.49,0.0,5.1456,14142.63,0.0,erp_recepciones_compra_det,RCD_00112,2748.49,14142.63
MST_000134,COMPRA_INGRESO,2024-08-13,PROD_0015,DEP_0004,,123.44,0.0,24.5701,3032.93,0.0,erp_recepciones_compra_det,RCD_00134,123.44,3032.93
MST_000133,COMPRA_INGRESO,2024-08-14,PROD_0014,DEP_0004,,44.54,0.0,40.4087,1799.8,0.0,erp_recepciones_compra_det,RCD_00133,44.54,1799.8
MST_000406,MANTENIMIENTO_SALIDA,2024-08-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00089,-1.0,-15.0
MST_000407,MANTENIMIENTO_SALIDA,2024-08-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00090,-1.0,-26.0
MST_000085,COMPRA_INGRESO,2024-08-16,PROD_0004,DEP_0001,,2444.15,0.0,4.6936,11471.86,0.0,erp_recepciones_compra_det,RCD_00085,2444.15,11471.86
MST_000090,COMPRA_INGRESO,2024-08-16,PROD_0012,DEP_0001,,2256.07,0.0,1.152,2598.99,0.0,erp_recepciones_compra_det,RCD_00090,2256.07,2598.99
MST_000209,CONSUMO_INSUMO,2024-08-17,PROD_0007,DEP_0001,,0.0,20202.0,0.6409,0.0,12947.46,erp_consumo_insumos,CONS_00066,-20202.0,-12947.46
MST_000210,CONSUMO_INSUMO,2024-08-17,PROD_0008,DEP_0001,,0.0,10878.0,0.7695,0.0,8370.62,erp_consumo_insumos,CONS_00067,-10878.0,-8370.62
MST_000287,VENTA_SALIDA,2024-08-17,PROD_0001,DEP_0002,QLT_00009,0.0,387.31,61.75,0.0,23916.39,erp_despachos_venta_det,DESPD_00016,-387.31,-23916.39
MST_000091,COMPRA_INGRESO,2024-08-20,PROD_0004,DEP_0001,,3775.65,0.0,5.1069,19281.87,0.0,erp_recepciones_compra_det,RCD_00091,3775.65,19281.87
MST_000074,COMPRA_INGRESO,2024-08-23,PROD_0004,DEP_0001,,2201.27,0.0,4.9014,10789.3,0.0,erp_recepciones_compra_det,RCD_00074,2201.27,10789.3
MST_000123,COMPRA_INGRESO,2024-08-23,PROD_0004,DEP_0001,,3126.33,0.0,5.0928,15921.77,0.0,erp_recepciones_compra_det,RCD_00123,3126.33,15921.77
MST_000096,COMPRA_INGRESO,2024-08-24,PROD_0012,DEP_0001,,3797.52,0.0,1.1958,4541.07,0.0,erp_recepciones_compra_det,RCD_00096,3797.52,4541.07
MST_000128,COMPRA_INGRESO,2024-08-24,PROD_0012,DEP_0001,,2437.95,0.0,1.1801,2877.02,0.0,erp_recepciones_compra_det,RCD_00128,2437.95,2877.02
MST_000073,COMPRA_INGRESO,2024-08-25,PROD_0012,DEP_0001,,4236.71,0.0,1.1924,5051.85,0.0,erp_recepciones_compra_det,RCD_00073,4236.71,5051.85
MST_000083,COMPRA_INGRESO,2024-08-25,PROD_0011,DEP_0001,,76.1,0.0,20.4984,1559.93,0.0,erp_recepciones_compra_det,RCD_00083,76.1,1559.93
MST_000284,VENTA_SALIDA,2024-08-26,PROD_0002,DEP_0002,QLT_00008,0.0,275.93,110.99,0.0,30625.47,erp_despachos_venta_det,DESPD_00013,-275.93,-30625.47
MST_000378,MANTENIMIENTO_SALIDA,2024-08-26,PROD_0014,DEP_0004,,0.0,1.0,42.0,0.0,42.0,mnt_ordenes_trabajo_det,MOTD_00061,-1.0,-42.0
MST_000379,MANTENIMIENTO_SALIDA,2024-08-26,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00062,-1.0,-26.0
MST_000117,COMPRA_INGRESO,2024-08-28,PROD_0012,DEP_0001,,2290.44,0.0,1.1363,2602.63,0.0,erp_recepciones_compra_det,RCD_00117,2290.44,2602.63
MST_000132,COMPRA_INGRESO,2024-08-30,PROD_0013,DEP_0004,,94.93,0.0,15.2058,1443.49,0.0,erp_recepciones_compra_det,RCD_00132,94.93,1443.49
MST_000280,VENTA_SALIDA,2024-09-02,PROD_0001,DEP_0002,QLT_00005,0.0,256.16,61.12,0.0,15656.5,erp_despachos_venta_det,DESPD_00009,-256.16,-15656.5
MST_000644,MANTENIMIENTO_SALIDA,2024-09-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00327,-1.0,-15.0
MST_000645,MANTENIMIENTO_SALIDA,2024-09-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00328,-1.0,-26.0
MST_000756,MANTENIMIENTO_SALIDA,2024-09-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00439,-1.0,-15.0
MST_000757,MANTENIMIENTO_SALIDA,2024-09-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00440,-1.0,-26.0
MST_000472,MANTENIMIENTO_SALIDA,2024-09-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00155,-1.0,-15.0
MST_000473,MANTENIMIENTO_SALIDA,2024-09-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00156,-1.0,-26.0
MST_000596,MANTENIMIENTO_SALIDA,2024-09-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00279,-1.0,-15.0
MST_000597,MANTENIMIENTO_SALIDA,2024-09-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00280,-1.0,-26.0
MST_000534,MANTENIMIENTO_SALIDA,2024-09-11,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00217,-1.0,-15.0
MST_000535,MANTENIMIENTO_SALIDA,2024-09-11,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00218,-1.0,-26.0
MST_000211,CONSUMO_INSUMO,2024-09-13,PROD_0011,DEP_0001,,0.0,69.93,21.8704,0.0,1529.4,erp_consumo_insumos,CONS_00068,-69.93,-1529.4
MST_000346,MANTENIMIENTO_SALIDA,2024-09-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00029,-1.0,-15.0
MST_000347,MANTENIMIENTO_SALIDA,2024-09-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00030,-1.0,-26.0
MST_000408,MANTENIMIENTO_SALIDA,2024-09-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00091,-1.0,-15.0
MST_000409,MANTENIMIENTO_SALIDA,2024-09-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00092,-1.0,-26.0
MST_000234,CONSUMO_INSUMO,2024-09-14,PROD_0004,DEP_0001,,0.0,2677.4,5.1219,0.0,13713.38,erp_consumo_insumos,CONS_00091,-2677.4,-13713.38
MST_000694,MANTENIMIENTO_SALIDA,2024-09-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00377,-1.0,-15.0
MST_000695,MANTENIMIENTO_SALIDA,2024-09-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00378,-1.0,-26.0
MST_000233,CONSUMO_INSUMO,2024-09-15,PROD_0011,DEP_0001,,0.0,71.55,21.8704,0.0,1564.83,erp_consumo_insumos,CONS_00090,-71.55,-1564.83
MST_000243,CONSUMO_INSUMO,2024-09-17,PROD_0004,DEP_0001,,0.0,2948.0,5.1219,0.0,15099.36,erp_consumo_insumos,CONS_00100,-2948.0,-15099.36
MST_000212,CONSUMO_INSUMO,2024-09-19,PROD_0004,DEP_0001,,0.0,2351.8,5.1219,0.0,12045.68,erp_consumo_insumos,CONS_00069,-2351.8,-12045.68
MST_000198,CONSUMO_INSUMO,2024-09-23,PROD_0004,DEP_0001,,0.0,4349.4,5.1219,0.0,22277.19,erp_consumo_insumos,CONS_00055,-4349.4,-22277.19
MST_000217,CONSUMO_INSUMO,2024-09-23,PROD_0004,DEP_0001,,0.0,3511.2,5.1219,0.0,17984.02,erp_consumo_insumos,CONS_00074,-3511.2,-17984.02
MST_000203,CONSUMO_INSUMO,2024-09-24,PROD_0004,DEP_0001,,0.0,2116.4,5.1219,0.0,10839.99,erp_consumo_insumos,CONS_00060,-2116.4,-10839.99
MST_000293,VENTA_SALIDA,2024-09-24,PROD_0002,DEP_0003,QLT_00012,0.0,115.39,99.53,0.0,11484.77,erp_despachos_venta_det,DESPD_00022,-115.39,-11484.77
MST_000290,VENTA_SALIDA,2024-09-28,PROD_0002,DEP_0002,QLT_00011,0.0,159.3,95.8,0.0,15260.94,erp_despachos_venta_det,DESPD_00019,-159.3,-15260.94
MST_000348,MANTENIMIENTO_SALIDA,2024-10-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00031,-1.0,-15.0
MST_000349,MANTENIMIENTO_SALIDA,2024-10-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00032,-1.0,-26.0
MST_000474,MANTENIMIENTO_SALIDA,2024-10-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00157,-1.0,-15.0
MST_000475,MANTENIMIENTO_SALIDA,2024-10-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00158,-1.0,-26.0
MST_000097,COMPRA_INGRESO,2024-10-07,PROD_0005,DEP_0001,,14873.64,0.0,1.1891,17686.25,0.0,erp_recepciones_compra_det,RCD_00097,14873.64,17686.25
MST_000092,COMPRA_INGRESO,2024-10-08,PROD_0007,DEP_0001,,30900.34,0.0,0.6276,19393.05,0.0,erp_recepciones_compra_det,RCD_00092,30900.34,19393.05
MST_000086,COMPRA_INGRESO,2024-10-09,PROD_0007,DEP_0001,,20025.36,0.0,0.6933,13883.58,0.0,erp_recepciones_compra_det,RCD_00086,20025.36,13883.58
MST_000598,MANTENIMIENTO_SALIDA,2024-10-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00281,-1.0,-15.0
MST_000599,MANTENIMIENTO_SALIDA,2024-10-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00282,-1.0,-26.0
MST_000758,MANTENIMIENTO_SALIDA,2024-10-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00441,-1.0,-15.0
MST_000759,MANTENIMIENTO_SALIDA,2024-10-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00442,-1.0,-26.0
MST_000101,COMPRA_INGRESO,2024-10-10,PROD_0012,DEP_0001,,5004.37,0.0,1.2466,6238.45,0.0,erp_recepciones_compra_det,RCD_00101,5004.37,6238.45
